FID,CLASS,COMID,REACHCODE,GNIS_ID,GNIS_NAME
52197,9,7929487,18020002001617,00225354,Hilton Creek
52198,9,7927641,18020002002344,00264748,Pine Creek
52199,9,7927627,18020002001758, , 
52200,9,7932141,18020002003340, , 
52201,9,7925101,18020002000050,01654947,Pit River
52202,9,7932367,18020002011528, , 
52203,9,7927885,18020002002750, , 
52204,9,7932213,18020002000986, , 
52205,9,7929143,18020002003213, , 
52206,9,7953278,18020003000650, , 
52207,9,7928897,18020002001333,00261974,Johnson Creek
52208,9,7928847,18020002002189,00262647,Little Juniper Creek
52209,9,7929855,18020002001785, , 
52210,9,7928467,18020002000057,01654947,Pit River
52211,9,7929081,18020002002135, , 
52212,9,7951880,18020003000198,00261142,Hat Creek
52213,9,7929707,18020002001142, , 
52214,9,7925665,18020002000799, , 
52215,9,7929477,18020002003601, , 
52216,9,7918665,18020001004472,00265456,Roberts Creek
52217,9,7927909,18020002000085,01654947,Pit River
52218,9,7925137,18020002000037,01654947,Pit River
52219,9,7932207,18020002003228,00259558,Dry Creek
52220,9,7930585,18020002002990, , 
52221,9,7929501,18020002003604, , 
52222,9,7924011,18020002002474,00230353,Parker Creek
52223,9,7932457,18020002011360, , 
52224,9,7918175,18020001000701,00259087,Davis Creek
52225,9,7952410,18020003000709,00261142,Hat Creek
52226,9,7928977,18020002000335,00256949,Big Juniper Creek
52227,9,7930509,18020002001945,00220770,Cedar Creek
52228,9,7924601,18020002011450,00229451,Negro Creek
52229,9,7929675,18020002001301, , 
52230,9,7953260,18020003000659, , 
52231,9,7925269,18020002000760, , 
52232,9,7932433,18020002011374, , 
52233,9,7918673,18020001004468,00265456,Roberts Creek
52234,9,7928399,18020002002275,00266861,Jim Creek
52235,9,7939619,18020002003209,01654947,Pit River
52236,9,7923683,18020002000294,00264197,North Fork Pit River
52237,9,7926543,18020002000760, , 
52238,9,7932095,18020002003299,00223561,Fitzhugh Creek
52239,9,7951914,18020003000068,00256764,Beaver Creek
52240,9,7929207,18020002001312,00232025,Rush Creek
52241,9,7953274,18020003000651, , 
52242,9,7927269,18020002002618, , 
52243,9,7928291,18020002001571, , 
52244,9,7929821,18020002001622,00225354,Hilton Creek
52245,9,7929979,18020002001404, , 
52246,9,7948212,18020003000062,01654947,Pit River
52247,9,7925599,18020002000745, , 
52248,9,7925287,18020002000030,01654947,Pit River
52249,9,7929783,18020002001288, , 
52250,9,7927515,18020002002754, , 
52251,9,7927249,18020002000323,00258480,Clover Swale Creek
52252,9,7930301,18020002000374,00259558,Dry Creek
52253,9,7925895,18020002000856,00266679,East Fork Juniper Creek
52254,9,7924581,18020002011411, , 
52255,9,7927513,18020002000121,01654947,Pit River
52256,9,7925815,18020002000846,00226389,Juniper Creek
52257,9,7927257,18020002002619,00231720,Rock Creek
52258,9,7918113,18020001000367,00226903,Lassen Creek
52259,9,7929585,18020002003205, , 
52260,9,7930931,18020002001026,00269154,Willow Creek
52261,9,7925937,18020002002934, , 
52262,9,7929077,18020002000360,00220558,Canyon Creek
52263,9,7925617,18020002000804, , 
52264,9,7925775,18020002003117, , 
52265,9,7925683,18020002000741, , 
52266,9,2772588,18020121000160,00262184,Kings Creek
52267,9,7928185,18020002000148, , 
52268,9,7928753,18020002001563, , 
52269,9,7925797,18020002000751, , 
52270,9,7930223,18020002000176, , 
52271,9,7927707,18020002002314, , 
52272,9,7927719,18020002002718, , 
52273,9,7927309,18020002002375, , 
52274,9,7930161,18020002002031, , 
52275,9,7951978,18020003001102,00237154,Wagontire Creek
52276,9,7927665,18020002001750, , 
52277,9,7927405,18020002002468, , 
52278,9,7928289,18020002000337, , 
52279,9,7930761,18020002003256,00269154,Willow Creek
52280,9,7925145,18020002003210,01654947,Pit River
52281,9,7930207,18020002001799, , 
52282,9,7925443,18020002000974, , 
52283,9,7928389,18020002001659, , 
52284,9,7927491,18020002002746, , 
52285,9,7927451,18020002000137,01654947,Pit River
52286,9,7925839,18020002002923, , 
52287,9,7924135,18020002002658,00269262,Witcher Creek
52288,9,7930019,18020002000999, , 
52289,9,7928015,18020002000092, , 
52290,9,7927349,18020002000269, , 
52291,9,7929569,18020002000155, , 
52292,9,7925017,18020002002844, , 
52293,9,7929571,18020002002060,00264160,North Fork East Creek
52294,9,7949056,18020003000073,01654947,Pit River
52295,9,7927345,18020002000321,00258480,Clover Swale Creek
52296,9,7923617,18020002002582,00227478,Logan Slough
52297,9,7927787,18020002002747, , 
52298,9,7951880,18020003000198,00261142,Hat Creek
52299,9,7925843,18020002000011,01654947,Pit River
52300,9,7930721,18020002001204, , 
52301,9,7928237,18020002000104,01654947,Pit River
52302,9,7930153,18020002003605, , 
52303,9,7930597,18020002001009,00269154,Willow Creek
52304,9,7918133,18020001001014,00237898,Willow Creek
52305,9,7952702,18020003000078,01654947,Pit River
52306,9,7952378,18020003000229,00254943,Lost Creek
52307,9,7925013,18020002003366,00268796,Washington Creek
52308,9,7928121,18020002000074,01654947,Pit River
52309,9,7953322,18020003000101, , 
52310,9,7927619,18020002001742, , 
52311,9,7929315,18020002001369,00222764,Dutch Flat Creek
52312,9,7927905,18020002001751, , 
52313,9,7930057,18020002000994, , 
52314,9,7929303,18020002003201,00265557,Romero Creek
52315,9,7952720,18020003000683, , 
52316,9,7925273,18020002000031,01654947,Pit River
52317,9,7929789,18020002001881, , 
52318,9,7928905,18020002001699, , 
52319,9,7929843,18020002003011, , 
52320,9,7930111,18020002001908, , 
52321,9,7924111,18020002002620,00231720,Rock Creek
52322,9,7927697,18020002003157, , 
52323,9,7925367,18020002001433, , 
52324,9,7924589,18020002011619, , 
52325,9,7927299,18020002000250, , 
52326,9,7925625,18020002000910, , 
52327,9,7929669,18020002001860,00259558,Dry Creek
52328,9,7927373,18020002003358, , 
52329,9,7928791,18020002001685, , 
52330,9,7925977,18020002002944, , 
52331,9,7929577,18020002003605, , 
52332,9,7925887,18020002000853,00226389,Juniper Creek
52333,9,7929389,18020002001640, , 
52334,9,7932513,18020002011557,00262647,Little Juniper Creek
52335,9,7925881,18020002000841, , 
52336,9,7927293,18020002002391, , 
52337,9,7923791,18020002002558, , 
52338,9,7927409,18020002002655,00269262,Witcher Creek
52339,9,7925017,18020002002844, , 
52340,9,7929099,18020002002134, , 
52341,9,7930933,18020002001058, , 
52342,9,7929191,18020002000562, , 
52343,9,7930741,18020002002002, , 
52344,9,7951798,18020003000067,00256764,Beaver Creek
52345,9,7929213,18020002002092,00263612,Mill Creek
52346,9,7925875,18020002002949, , 
52347,9,7930745,18020002001191, , 
52348,9,7928141,18020002002797, , 
52349,9,7923625,18020002000406, , 
52350,9,7930805,18020002001015,00269154,Willow Creek
52351,9,7929335,18020002001309,00232025,Rush Creek
52352,9,7929643,18020002001881, , 
52353,9,7925971,18020002000004,01654947,Pit River
52354,9,7932333,18020002001667,00220558,Canyon Creek
52355,9,7929061,18020002002104,00234912,Soup Creek
52356,9,7925571,18020002000939, , 
52357,9,7930033,18020002000983, , 
52358,9,7929473,18020002003613,00263612,Mill Creek
52359,9,7951926,18020003000728,00261142,Hat Creek
52360,9,7925485,18020002003254, , 
52361,9,7923955,18020002000303,00234538,Rattlesnake Creek
52362,9,7927297,18020002002374, , 
52363,9,7923843,18020002002532, , 
52364,9,7923773,18020002002603, , 
52365,9,7927883,18020002000086,01654947,Pit River
52366,9,7928643,18020002001533, , 
52367,9,7928009,18020002000225, , 
52368,9,7928267,18020002002271, , 
52369,9,7929143,18020002003213, , 
52370,9,7952366,18020003001032, , 
52371,9,7925883,18020002000922, , 
52372,9,7952862,18020003000651, , 
52373,9,7929209,18020002001330,00261974,Johnson Creek
52374,9,7927737,18020002002355,00264748,Pine Creek
52375,9,7932265,18020002003378, , 
52376,9,7932193,18020002000163, , 
52377,9,7932455,18020002011361, , 
52378,9,7929305,18020002003338, , 
52379,9,7947870,18020003000330, , 
52380,9,7930483,18020002001099,00257764,Butte Creek
52381,9,7929727,18020002001140, , 
52382,9,7930581,18020002002988, , 
52383,9,7918095,18020001000383, , 
52384,9,7928071,18020002001717, , 
52385,9,7928633,18020002000223,00260171,Fitzhugh Creek
52386,9,7930619,18020002001100, , 
52387,9,7925811,18020002000919, , 
52388,9,7932329,18020002011536, , 
52389,9,7930805,18020002001015,00269154,Willow Creek
52390,9,7952110,18020003000070,00256764,Beaver Creek
52391,9,7929493,18020002003606,00259558,Dry Creek
52392,9,7923615,18020002002583,00227478,Logan Slough
52393,9,7930263,18020002003312, , 
52394,9,7930377,18020002000179,00220770,Cedar Creek
52395,9,7925399,18020002001444, , 
52396,9,7927929,18020002002782, , 
52397,9,7927761,18020002000231, , 
52398,9,7930239,18020002001823, , 
52399,9,7925535,18020002000954, , 
52400,9,7929517,18020002000159, , 
52401,9,7925393,18020002000026,01654947,Pit River
52402,9,7928383,18020002002274,00266861,Jim Creek
52403,9,7925107,18020002002887, , 
52404,9,7928017,18020002002781, , 
52405,9,7932013,18020002002376, , 
52406,9,7930727,18020002000857,00266679,East Fork Juniper Creek
52407,9,7928003,18020002002697, , 
52408,9,7932375,18020002002091,00263612,Mill Creek
52409,9,7925683,18020002000741, , 
52410,9,7928043,18020002000079,01654947,Pit River
52411,9,7929085,18020002000553, , 
52412,9,7929109,18020002001318,00232025,Rush Creek
52413,9,7923867,18020002002555, , 
52414,9,7930347,18020002001097,00257764,Butte Creek
52415,9,7928047,18020002000097,01654947,Pit River
52416,9,7925841,18020002002956, , 
52417,9,7927545,18020002002758, , 
52418,9,7933497,18020002001027,00269154,Willow Creek
52419,9,7928573,18020002001669,00220558,Canyon Creek
52420,9,7952836,18020003005701, , 
52421,9,7932207,18020002003228,00259558,Dry Creek
52422,9,7918059,18020001000353, , 
52423,9,7925703,18020002000018,01654947,Pit River
52424,9,7930563,18020002000183,00220770,Cedar Creek
52425,9,7929065,18020002003278, , 
52426,9,7928795,18020002003220, , 
52427,9,7930559,18020002001944,00220770,Cedar Creek
52428,9,7925433,18020002001416, , 
52429,9,7932175,18020002001365,00222764,Dutch Flat Creek
52430,9,7930707,18020002001994, , 
52431,9,7948430,18020003000073,01654947,Pit River
52432,9,7929993,18020002000985, , 
52433,9,7925511,18020002003616, , 
52434,9,7930233,18020002002024, , 
52435,9,7925031,18020002002862,00261600,Hulbert Creek
52436,9,7930073,18020002000995, , 
52437,9,7925793,18020002003119, , 
52438,9,7929199,18020002002137,00265557,Romero Creek
52439,9,7925637,18020002000752, , 
52440,9,7928355,18020002001591,00220558,Canyon Creek
52441,9,7930657,18020002001252, , 
52442,9,7933505,18020002001028,00269154,Willow Creek
52443,9,7925375,18020002002903, , 
52444,9,7932387,18020002011343, , 
52445,9,7930027,18020002000168, , 
52446,9,7925149,18020002000043,01654947,Pit River
52447,9,7923807,18020002000287,00264197,North Fork Pit River
52448,9,7928589,18020002002235, , 
52449,9,7927955,18020002002295,00266861,Jim Creek
52450,9,7925643,18020002000802, , 
52451,9,7929715,18020002001148, , 
52452,9,7924073,18020002002616, , 
52453,9,7918133,18020001001014,00237898,Willow Creek
52454,9,7925119,18020002000038,01654947,Pit River
52455,9,7930821,18020002001197, , 
52456,9,7929449,18020002001366,00222764,Dutch Flat Creek
52457,9,7929979,18020002001404, , 
52458,9,7952740,18020003000071,00256764,Beaver Creek
52459,9,7930289,18020002001166, , 
52460,9,7927281,18020002002657,00269262,Witcher Creek
52461,9,7930459,18020002001030, , 
52462,9,7925521,18020002003615, , 
52463,9,7924121,18020002002663, , 
52464,9,7927507,18020002002369, , 
52465,9,7932527,18020002003163, , 
52466,9,7925301,18020002000029,01654947,Pit River
52467,9,7951848,18020003000079,00266823,Horse Creek
52468,9,7928741,18020002001691, , 
52469,9,7930415,18020002001121, , 
52470,9,7925605,18020002000801, , 
52471,9,7925525,18020002000967, , 
52472,9,7951764,18020003000696, , 
52473,9,7925221,18020002000705, , 
52474,9,7928699,18020002000217,00260171,Fitzhugh Creek
52475,9,7930483,18020002001099,00257764,Butte Creek
52476,9,7928897,18020002001333,00261974,Johnson Creek
52477,9,2764870,18020118002484, , 
52478,9,7925439,18020002000976, , 
52479,9,7929029,18020002000359,00220558,Canyon Creek
52480,9,7952340,18020003001032, , 
52481,9,7930885,18020002001227, , 
52482,9,7928973,18020002000332,00256949,Big Juniper Creek
52483,9,7923897,18020002000283,00264197,North Fork Pit River
52484,9,7928519,18020002003363, , 
52485,9,7930615,18020002001236, , 
52486,9,7925855,18020002000923, , 
52487,9,7928263,18020002000103,01654947,Pit River
52488,9,7927935,18020002002337, , 
52489,9,7932297,18020002011583, , 
52490,9,7930059,18020002000963, , 
52491,9,7928043,18020002000079,01654947,Pit River
52492,9,7930439,18020002001117, , 
52493,9,7918053,18020001000348,00221639,Cottonwood Creek
52494,9,7953274,18020003000651, , 
52495,9,7929697,18020002001149, , 
52496,9,7932101,18020002003027, , 
52497,9,7930039,18020002001003,00269154,Willow Creek
52498,9,7923965,18020002002547, , 
52499,9,7930081,18020002001272, , 
52500,9,7929997,18020002001400, , 
52501,9,7930561,18020002000184,00220770,Cedar Creek
52502,9,7953322,18020003000101, , 
52503,9,7932311,18020002011523, , 
52504,9,7925225,18020002002917, , 
52505,9,7929951,18020002001405, , 
52506,9,7932319,18020002011462,00236458,Toms Creek
52507,9,7918661,18020001004236, , 
52508,9,7927673,18020002003307, , 
52509,9,7932179,18020002002154, , 
52510,9,7928385,18020002001657,00220558,Canyon Creek
52511,9,7952728,18020003001060,00261736,Indian Creek
52512,9,7918059,18020001000353, , 
52513,9,7930305,18020002001843,00259558,Dry Creek
52514,9,7929481,18020002003600, , 
52515,9,7929811,18020002003266, , 
52516,9,7927879,18020002000230, , 
52517,9,7929473,18020002003613,00263612,Mill Creek
52518,9,7929123,18020002003274,00232025,Rush Creek
52519,9,7932337,18020002003345, , 
52520,9,7930405,18020002001922, , 
52521,9,7929433,18020002000377,00259702,East Creek
52522,9,7928901,18020002000357,00220558,Canyon Creek
52523,9,7927345,18020002000321,00258480,Clover Swale Creek
52524,9,7924563,18020002011433, , 
52525,9,7925107,18020002002887, , 
52526,9,7924551,18020002011437, , 
52527,9,7930653,18020002000189,00220770,Cedar Creek
52528,9,7925287,18020002000030,01654947,Pit River
52529,9,7928005,18020002001730, , 
52530,9,7929557,18020002003612, , 
52531,9,7927225,18020002002620,00231720,Rock Creek
52532,9,7925751,18020002000887, , 
52533,9,7928365,18020002001577, , 
52534,9,7924611,18020002000390,00224209,Gleason Creek
52535,9,7918193,18020001000692,00267448,South Fork Davis Creek
52536,9,7951932,18020003000751, , 
52537,9,7924101,18020002002549, , 
52538,9,7930885,18020002001227, , 
52539,9,7929361,18020002001633, , 
52540,9,7928813,18020002001696, , 
52541,9,7924125,18020002003355,00225670,Hot Creek
52542,9,7918661,18020001004236, , 
52543,9,2764496,18020118000249, , 
52544,9,7928187,18020002000349,00220558,Canyon Creek
52545,9,7952748,18020003000205,00261440,Honn Creek
52546,9,7925845,18020002002922, , 
52547,9,7924557,18020002000324, , 
52548,9,7930257,18020002000373,00259558,Dry Creek
52549,9,7932143,18020002003152, , 
52550,9,7927743,18020002000501, , 
52551,9,7929419,18020002000588, , 
52552,9,7927771,18020002002748, , 
52553,9,7918107,18020001000358,00237898,Willow Creek
52554,9,7930119,18020002001094,00257764,Butte Creek
52555,9,7930307,18020002001845, , 
52556,9,7925789,18020002002937,00253188,Gobel Slough
52557,9,7930005,18020002003616, , 
52558,9,7930551,18020002000185,00220770,Cedar Creek
52559,9,7927439,18020002000136,01654947,Pit River
52560,9,7928739,18020002002191, , 
52561,9,7927863,18020002002708, , 
52562,9,7928921,18020002002202,00235001,South Fork Fitzhugh Creek
52563,9,7927343,18020002002649,00258480,Clover Swale Creek
52564,9,7928817,18020002001698, , 
52565,9,7932143,18020002003152, , 
52566,9,7929891,18020002001133, , 
52567,9,7929379,18020002002109, , 
52568,9,7925965,18020002002945, , 
52569,9,7930035,18020002000980, , 
52570,9,7923829,18020002000325, , 
52571,9,7948264,18020003000060,01654947,Pit River
52572,9,7930621,18020002002985, , 
52573,9,7929429,18020002003170, , 
52574,9,7928585,18020002001678, , 
52575,9,7923969,18020002000279,00264197,North Fork Pit River
52576,9,7932259,18020002001010,00269154,Willow Creek
52577,9,7930057,18020002000994, , 
52578,9,7927809,18020002002753, , 
52579,9,7930539,18020002001944,00220770,Cedar Creek
52580,9,7927405,18020002002468, , 
52581,9,7924003,18020002000258, , 
52582,9,7953300,18020003000674, , 
52583,9,7949040,18020003000073,01654947,Pit River
52584,9,7928121,18020002000074,01654947,Pit River
52585,9,7928903,18020002003610, , 
52586,9,7930611,18020002001256, , 
52587,9,7924597,18020002003039, , 
52588,9,7930129,18020002000172,00220770,Cedar Creek
52589,9,7929379,18020002002109, , 
52590,9,7925987,18020002002965, , 
52591,9,7930075,18020002001265,00221648,Cottonwood Creek
52592,9,7932151,18020002001641, , 
52593,9,7925999,18020002002961, , 
52594,9,7927879,18020002000230, , 
52595,9,7923917,18020002000307,00234538,Rattlesnake Creek
52596,9,7924531,18020002003040, , 
52597,9,7928539,18020002002239, , 
52598,9,7930247,18020002000372,00259558,Dry Creek
52599,9,7928573,18020002001669,00220558,Canyon Creek
52600,9,7930903,18020002001025,00269154,Willow Creek
52601,9,7927881,18020002002698, , 
52602,9,7926497,18020002001425, , 
52603,9,7925693,18020002000888, , 
52604,9,7925647,18020002000906, , 
52605,9,7952858,18020003000094,00261736,Indian Creek
52606,9,7925879,18020002000852, , 
52607,9,7929575,18020002003603, , 
52608,9,7932415,18020002011508, , 
52609,9,7926623,18020002003615, , 
52610,9,7924129,18020002002661, , 
52611,9,7928207,18020002002684, , 
52612,9,7925893,18020002000854,00266679,East Fork Juniper Creek
